Unnamed: 0,DataSet,Subject,Condition,TrialNum,Inducer,Concurrent,Comparison,ResponseSimulated
20390,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,70,Size,Noise,Noise-Size,0
20391,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,71,Shape,Speed,Shape-Speed,1
20392,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,72,Noise,Size,Noise-Size,0
20393,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,73,Speed,Affect SC,Affect SC-Speed,1
20394,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,74,Pitch,Noise,Noise-Pitch,0
20395,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,75,Shape,Brightness,Brightness-Shape,1
20396,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,76,Speed,Noise,Noise-Speed,1
20397,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,77,Color RG,Noise,Color RG-Noise,1
20398,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,78,Speed,Color RG,Color RG-Speed,1
20399,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,79,Speed,Shape,Shape-Speed,1
20400,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,80,Size,Speed,Size-Speed,0
20401,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,81,Noise,Speed,Noise-Speed,1
20402,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,82,Noise,Brightness,Brightness-Noise,1
20403,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,83,Speed,Size,Size-Speed,0
20404,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,84,Speed,Pitch,Pitch-Speed,1
20405,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,85,Shape,Noise,Noise-Shape,1
20406,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,86,Shape,Speed,Shape-Speed,1
20407,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,87,Shape,Color RG,Color RG-Shape,1
20408,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,88,Size,Shape,Shape-Size,0
20409,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,89,Brightness,Noise,Brightness-Noise,1
20410,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,90,Speed,Brightness,Brightness-Speed,1
20411,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,91,Noise,Affect SC,Affect SC-Noise,1
20412,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,92,Noise,Color RG,Color RG-Noise,1
20413,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,93,Shape,Noise,Noise-Shape,1
20414,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,94,Brightness,Speed,Brightness-Speed,1
20415,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,95,Shape,Speed,Shape-Speed,1
20416,Simulated,Noise-Shape-Speed-18,Noise Shape Speed,96,Noise,Amp,Amp-Noise,1
20417,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,1,Shape,Brightness,Brightness-Shape,1
20418,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,2,Noise,Brightness,Brightness-Noise,1
20419,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,3,Shape,Noise,Noise-Shape,1
20420,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,4,Noise,Brightness,Brightness-Noise,1
20421,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,5,Brightness,Speed,Brightness-Speed,1
20422,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,6,Speed,Shape,Shape-Speed,1
20423,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,7,Noise,Affect EB,Affect EB-Noise,1
20424,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,8,Color YB,Noise,Color YB-Noise,1
20425,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,9,Noise,Size,Noise-Size,0
20426,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,10,Shape,Noise,Noise-Shape,1
20427,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,11,Affect EB,Noise,Affect EB-Noise,1
20428,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,12,Speed,Amp,Amp-Speed,1
20429,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,13,Noise,Shape,Noise-Shape,1
20430,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,14,Noise,Shape,Noise-Shape,1
20431,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,15,Noise,Speed,Noise-Speed,1
20432,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,16,Affect EB,Shape,Affect EB-Shape,1
20433,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,17,Amp,Noise,Amp-Noise,1
20434,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,18,Shape,Noise,Noise-Shape,1
20435,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,19,Shape,Noise,Noise-Shape,1
20436,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,20,Speed,Affect EB,Affect EB-Speed,1
20437,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,21,Speed,Size,Size-Speed,0
20438,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,22,Speed,Brightness,Brightness-Speed,1
20439,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,23,Speed,Noise,Noise-Speed,1
20440,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,24,Size,Noise,Noise-Size,0
20441,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,25,Shape,Amp,Amp-Shape,1
20442,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,26,Noise,Speed,Noise-Speed,1
20443,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,27,Size,Speed,Size-Speed,0
20444,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,28,Speed,Size,Size-Speed,0
20445,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,29,Color YB,Speed,Color YB-Speed,1
20446,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,30,Shape,Speed,Shape-Speed,1
20447,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,31,Speed,Color YB,Color YB-Speed,1
20448,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,32,Noise,Amp,Amp-Noise,1
20449,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,33,Amp,Shape,Amp-Shape,1
20450,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,34,Pitch,Noise,Noise-Pitch,0
20451,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,35,Brightness,Shape,Brightness-Shape,1
20452,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,36,Speed,Noise,Noise-Speed,1
20453,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,37,Speed,Noise,Noise-Speed,1
20454,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,38,Pitch,Shape,Pitch-Shape,0
20455,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,39,Noise,Pitch,Noise-Pitch,0
20456,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,40,Size,Shape,Shape-Size,0
20457,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,41,Noise,Color YB,Color YB-Noise,1
20458,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,42,Speed,Shape,Shape-Speed,1
20459,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,43,Shape,Color YB,Color YB-Shape,1
20460,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,44,Speed,Pitch,Pitch-Speed,1
20461,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,45,Brightness,Shape,Brightness-Shape,1
20462,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,46,Pitch,Speed,Pitch-Speed,1
20463,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,47,Shape,Affect EB,Affect EB-Shape,1
20464,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,48,Color YB,Shape,Color YB-Shape,1
20465,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,49,Shape,Pitch,Pitch-Shape,0
20466,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,50,Shape,Speed,Shape-Speed,1
20467,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,51,Amp,Speed,Amp-Speed,1
20468,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,52,Color YB,Noise,Color YB-Noise,1
20469,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,53,Pitch,Speed,Pitch-Speed,1
20470,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,54,Amp,Noise,Amp-Noise,1
20471,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,55,Pitch,Noise,Noise-Pitch,0
20472,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,56,Brightness,Noise,Brightness-Noise,1
20473,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,57,Speed,Noise,Noise-Speed,1
20474,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,58,Shape,Color YB,Color YB-Shape,1
20475,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,59,Noise,Size,Noise-Size,0
20476,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,60,Noise,Pitch,Noise-Pitch,0
20477,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,61,Speed,Amp,Amp-Speed,1
20478,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,62,Speed,Color YB,Color YB-Speed,1
20479,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,63,Brightness,Speed,Brightness-Speed,1
20480,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,64,Speed,Shape,Shape-Speed,1
20481,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,65,Affect EB,Noise,Affect EB-Noise,1
20482,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,66,Size,Shape,Shape-Size,0
20483,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,67,Shape,Amp,Amp-Shape,1
20484,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,68,Brightness,Noise,Brightness-Noise,1
20485,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,69,Affect EB,Shape,Affect EB-Shape,1
20486,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,70,Shape,Size,Shape-Size,0
20487,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,71,Shape,Affect EB,Affect EB-Shape,1
20488,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,72,Shape,Speed,Shape-Speed,1
20489,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,73,Shape,Pitch,Pitch-Shape,0
20490,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,74,Noise,Shape,Noise-Shape,1
20491,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,75,Noise,Speed,Noise-Speed,1
20492,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,76,Affect EB,Speed,Affect EB-Speed,1
20493,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,77,Speed,Affect EB,Affect EB-Speed,1
20494,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,78,Noise,Affect EB,Affect EB-Noise,1
20495,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,79,Shape,Brightness,Brightness-Shape,1
20496,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,80,Speed,Brightness,Brightness-Speed,1
20497,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,81,Noise,Speed,Noise-Speed,1
20498,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,82,Amp,Shape,Amp-Shape,1
20499,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,83,Noise,Amp,Amp-Noise,1
20500,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,84,Size,Speed,Size-Speed,0
20501,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,85,Speed,Pitch,Pitch-Speed,1
20502,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,86,Affect EB,Speed,Affect EB-Speed,1
20503,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,87,Size,Noise,Noise-Size,0
20504,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,88,Shape,Size,Shape-Size,0
20505,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,89,Shape,Speed,Shape-Speed,1
20506,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,90,Noise,Color YB,Color YB-Noise,1
20507,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,91,Color YB,Shape,Color YB-Shape,1
20508,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,92,Noise,Shape,Noise-Shape,1
20509,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,93,Speed,Shape,Shape-Speed,1
20510,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,94,Amp,Speed,Amp-Speed,1
20511,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,95,Pitch,Shape,Pitch-Shape,0
20512,Simulated,Noise-Shape-Speed-19,Noise Shape Speed,96,Color YB,Speed,Color YB-Speed,1
20513,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,1,Brightness,Speed,Brightness-Speed,1
20514,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,2,Noise,Shape,Noise-Shape,1
20515,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,3,Shape,Speed,Shape-Speed,1
20516,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,4,Shape,Color RY,Color RY-Shape,1
20517,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,5,Noise,Speed,Noise-Speed,1
20518,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,6,Shape,Size,Shape-Size,0
20519,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,7,Noise,Shape,Noise-Shape,1
20520,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,8,Speed,Brightness,Brightness-Speed,1
20521,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,9,Speed,Noise,Noise-Speed,1
20522,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,10,Speed,Shape,Shape-Speed,1
20523,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,11,Amp,Speed,Amp-Speed,1
20524,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,12,Color RY,Noise,Color RY-Noise,1
20525,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,13,Shape,Brightness,Brightness-Shape,1
20526,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,14,Pitch,Speed,Pitch-Speed,1
20527,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,15,Shape,Pitch,Pitch-Shape,0
20528,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,16,Size,Speed,Size-Speed,0
20529,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,17,Shape,Amp,Amp-Shape,1
20530,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,18,Shape,Noise,Noise-Shape,1
20531,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,19,Color RY,Shape,Color RY-Shape,1
20532,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,20,Size,Noise,Noise-Size,0
20533,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,21,Pitch,Speed,Pitch-Speed,1
20534,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,22,Brightness,Shape,Brightness-Shape,1
20535,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,23,Speed,Noise,Noise-Speed,1
20536,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,24,Noise,Brightness,Brightness-Noise,1
20537,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,25,Amp,Shape,Amp-Shape,1
20538,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,26,Shape,Brightness,Brightness-Shape,1
20539,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,27,Speed,Noise,Noise-Speed,1
20540,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,28,Affect SC,Shape,Affect SC-Shape,1
20541,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,29,Shape,Pitch,Pitch-Shape,0
20542,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,30,Speed,Affect SC,Affect SC-Speed,1
20543,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,31,Noise,Color RY,Color RY-Noise,1
20544,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,32,Shape,Noise,Noise-Shape,1
20545,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,33,Pitch,Noise,Noise-Pitch,0
20546,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,34,Pitch,Shape,Pitch-Shape,0
20547,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,35,Amp,Noise,Amp-Noise,1
20548,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,36,Noise,Speed,Noise-Speed,1
20549,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,37,Speed,Shape,Shape-Speed,1
20550,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,38,Affect SC,Noise,Affect SC-Noise,1
20551,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,39,Amp,Speed,Amp-Speed,1
20552,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,40,Brightness,Speed,Brightness-Speed,1
20553,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,41,Shape,Noise,Noise-Shape,1
20554,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,42,Affect SC,Speed,Affect SC-Speed,1
20555,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,43,Speed,Brightness,Brightness-Speed,1
20556,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,44,Size,Speed,Size-Speed,0
20557,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,45,Shape,Affect SC,Affect SC-Shape,1
20558,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,46,Size,Noise,Noise-Size,0
20559,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,47,Speed,Amp,Amp-Speed,1
20560,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,48,Noise,Size,Noise-Size,0
20561,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,49,Brightness,Noise,Brightness-Noise,1
20562,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,50,Noise,Speed,Noise-Speed,1
20563,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,51,Pitch,Shape,Pitch-Shape,0
20564,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,52,Shape,Color RY,Color RY-Shape,1
20565,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,53,Amp,Shape,Amp-Shape,1
20566,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,54,Noise,Affect SC,Affect SC-Noise,1
20567,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,55,Noise,Amp,Amp-Noise,1
20568,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,56,Noise,Pitch,Noise-Pitch,0
20569,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,57,Speed,Shape,Shape-Speed,1
20570,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,58,Shape,Amp,Amp-Shape,1
20571,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,59,Speed,Color RY,Color RY-Speed,1
20572,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,60,Noise,Shape,Noise-Shape,1
20573,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,61,Noise,Brightness,Brightness-Noise,1
20574,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,62,Shape,Noise,Noise-Shape,1
20575,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,63,Brightness,Noise,Brightness-Noise,1
20576,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,64,Affect SC,Noise,Affect SC-Noise,1
20577,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,65,Amp,Noise,Amp-Noise,1
20578,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,66,Pitch,Noise,Noise-Pitch,0
20579,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,67,Speed,Pitch,Pitch-Speed,1
20580,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,68,Color RY,Shape,Color RY-Shape,1
20581,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,69,Noise,Shape,Noise-Shape,1
20582,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,70,Affect SC,Speed,Affect SC-Speed,1
20583,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,71,Shape,Affect SC,Affect SC-Shape,1
20584,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,72,Speed,Pitch,Pitch-Speed,1
20585,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,73,Shape,Size,Shape-Size,0
20586,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,74,Shape,Speed,Shape-Speed,1
20587,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,75,Noise,Speed,Noise-Speed,1
20588,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,76,Brightness,Shape,Brightness-Shape,1
20589,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,77,Color RY,Speed,Color RY-Speed,1
20590,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,78,Noise,Pitch,Noise-Pitch,0
20591,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,79,Size,Shape,Shape-Size,0
20592,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,80,Speed,Amp,Amp-Speed,1
20593,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,81,Shape,Speed,Shape-Speed,1
20594,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,82,Speed,Size,Size-Speed,0
20595,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,83,Noise,Size,Noise-Size,0
20596,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,84,Shape,Speed,Shape-Speed,1
20597,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,85,Speed,Color RY,Color RY-Speed,1
20598,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,86,Noise,Affect SC,Affect SC-Noise,1
20599,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,87,Speed,Size,Size-Speed,0
20600,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,88,Color RY,Speed,Color RY-Speed,1
20601,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,89,Size,Shape,Shape-Size,0
20602,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,90,Noise,Amp,Amp-Noise,1
20603,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,91,Color RY,Noise,Color RY-Noise,1
20604,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,92,Speed,Affect SC,Affect SC-Speed,1
20605,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,93,Speed,Noise,Noise-Speed,1
20606,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,94,Noise,Color RY,Color RY-Noise,1
20607,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,95,Speed,Shape,Shape-Speed,1
20608,Simulated,Noise-Shape-Speed-2,Noise Shape Speed,96,Affect SC,Shape,Affect SC-Shape,1
20609,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,1,Noise,Brightness,Brightness-Noise,1
20610,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,2,Speed,Affect PD,Affect PD-Speed,1
20611,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,3,Noise,Speed,Noise-Speed,1
20612,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,4,Noise,Size,Noise-Size,0
20613,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,5,Affect PD,Shape,Affect PD-Shape,1
20614,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,6,Noise,Pitch,Noise-Pitch,0
20615,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,7,Noise,Color RB,Color RB-Noise,1
20616,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,8,Pitch,Noise,Noise-Pitch,0
20617,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,9,Shape,Noise,Noise-Shape,1
20618,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,10,Noise,Shape,Noise-Shape,1
20619,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,11,Noise,Affect PD,Affect PD-Noise,0
20620,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,12,Pitch,Speed,Pitch-Speed,1
20621,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,13,Brightness,Noise,Brightness-Noise,1
20622,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,14,Shape,Size,Shape-Size,0
20623,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,15,Speed,Size,Size-Speed,0
20624,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,16,Speed,Amp,Amp-Speed,1
20625,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,17,Noise,Affect PD,Affect PD-Noise,0
20626,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,18,Size,Speed,Size-Speed,0
20627,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,19,Noise,Pitch,Noise-Pitch,0
20628,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,20,Amp,Speed,Amp-Speed,1
20629,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,21,Speed,Shape,Shape-Speed,1
20630,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,22,Pitch,Shape,Pitch-Shape,0
20631,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,23,Noise,Size,Noise-Size,0
20632,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,24,Shape,Pitch,Pitch-Shape,0
20633,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,25,Speed,Pitch,Pitch-Speed,1
20634,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,26,Color RB,Noise,Color RB-Noise,1
20635,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,27,Speed,Brightness,Brightness-Speed,1
20636,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,28,Speed,Brightness,Brightness-Speed,1
20637,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,29,Affect PD,Shape,Affect PD-Shape,1
20638,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,30,Speed,Shape,Shape-Speed,1
20639,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,31,Shape,Speed,Shape-Speed,1
20640,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,32,Color RB,Shape,Color RB-Shape,1
20641,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,33,Shape,Speed,Shape-Speed,1
20642,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,34,Shape,Affect PD,Affect PD-Shape,1
20643,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,35,Amp,Shape,Amp-Shape,1
20644,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,36,Speed,Color RB,Color RB-Speed,1
20645,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,37,Speed,Noise,Noise-Speed,1
20646,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,38,Shape,Amp,Amp-Shape,1
20647,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,39,Speed,Pitch,Pitch-Speed,1
20648,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,40,Shape,Color RB,Color RB-Shape,1
20649,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,41,Speed,Color RB,Color RB-Speed,1
20650,Simulated,Noise-Shape-Speed-20,Noise Shape Speed,42,Noise,Speed,Noise-Speed,1
